ml_cape,ml_cin,ml_lcl,ml_lfc,mu_cape,mu_cin,mu_lcl,mu_lfc,sb_cape,sb_cin,best_cape,best_cin,cape0_3km,dn_cape,shr6,shr3,shr1,srh3,srh1,STP T03,STP T03 >0,lr0_3km,tmp_sfc,dwp_sfc,rh_sfc,pw,,magnitude
2627.12,-21.92,832.5,1868.75,3156.75,-12.17,816.14,1814.86,3145.5,-21.23,2780.12,-14.76,27.1,673.51,63.6807,41.5001,31.0456,338.92,274.4,8.932591741,8.932591741,5.58,26.64,22.9,80.15,1.67,,2
2876.12,-10.92,721.38,1580.5,3213.75,-4.17,652.51,1068.11,3104.25,-17.51,3213.75,-4.16,62.4,579.95,63.7408,41.7279,30.8427,333.16,277.06,10.82401997,10.82401997,5.86,26.4,22.75,80.25,1.8,,3
2842.25,-6.7,630.5,1116.25,3289.25,-3.98,574.15,770.41,2671,-20.13,3238.25,-1.34,102.69,412.94,64.6789,44.2632,33.3584,382.78,333.36,13.98779227,13.98779227,5.84,26.32,22.5,79.69,2.08,,2
304.5,-43.95,873.62,7829.25,1345.75,-16.7,762.15,2002.66,623.75,-65.1,174.25,-77.06,43.19,363.5,62.9263,54.4242,31.1616,460.49,324.53,1.167368643,1.167368643,5.28,21.85,20.49,91.05,1.74,,2
304.5,-43.95,873.62,7829.25,1345.75,-16.7,762.15,2002.66,623.75,-65.1,174.25,-77.06,43.19,363.5,62.9263,54.4242,31.1616,460.49,324.53,1.167368643,1.167368643,5.28,21.85,20.49,91.05,1.74,,1
2333.38,-25.81,875.5,1852.25,2672,-43.97,959.19,1852.21,2510.12,-52.07,2276.88,-21.56,47.09,484.14,59.6228,48.0466,35.8703,490.18,394.93,10.29736657,10.29736657,5.82,26.1,22.36,79.22,2.22,,1
2319.25,-17.66,727.5,1267.25,2488.88,-2.57,957.19,1216.46,2197.75,-41.94,2488.88,-2.56,46.08,389.7,52.0793,45.1001,35.5468,468.72,365.24,9.356158667,9.356158667,5.68,25.73,22.08,79.75,2.3,,0
2350.5,-25.22,919.75,1485,2960,-39.88,980.81,1330.21,2635.88,-55.63,2465.62,-14.63,62.71,519.89,63.3529,47.8826,34.4331,476.68,392.46,10.52192445,10.52192445,5.92,26.12,22.53,80.77,2.15,,3
1240.5,-21.62,789,1223.25,2497.5,-13.19,1115.69,1223.21,1003,-79.91,1208.12,-0.63,132.26,389.33,51.9618,53.2358,32.3456,476.74,345.91,4.500253369,4.500253369,5.28,21.76,21.41,97.82,1.88,,4
2273.25,-23.09,709.75,1085.25,2879.12,-0.01,919.44,968.71,1488,-91.16,2879.12,0,125.55,394.39,67.7625,52.7165,31.0252,532.82,392.85,13.01325664,13.01325664,5.08,23.15,21.7,92.58,2.14,,2
208.88,-51.97,873.38,9591.5,676.62,-2.26,1196.19,1492.21,139,-120.91,676.62,-2.25,57.59,279.02,58.7513,59.5591,40.3068,567.79,433.79,0.999585809,0.999585809,4.88,20.57,19.79,95.46,1.91,,3
1951.38,-63.31,979,2674.25,2170.75,-76.44,1016.81,2616.21,1823.38,-123.85,2099.75,-44.13,6.84,578.58,54.6482,43.4068,37.3778,420.16,362.57,6.579366354,6.579366354,5.5,26.31,22.02,76.76,2.27,,0
1937.12,-14.84,930.38,1198,2588.12,-0.04,948.94,998.21,1048.12,-105.19,2588.12,0,131.3,446.58,64.8322,50.5795,28.6587,473.4,341.89,7.654413981,7.654413981,5.25,23.37,20.67,84.98,1.96,,2
842.25,-37.65,831.88,1477,1376.5,-1.76,1032.73,1119.23,53,-192.29,1376.5,-1.77,48.42,334.99,66.7394,49.8572,35.1034,601.93,465.25,5.091501884,5.091501884,4.75,20.42,18.84,89.76,1.84,,1
1063.5,-119.49,973.88,3485.5,1605.62,-85.1,2256.98,3485.48,1605.12,-90.29,1176.62,-44.21,0,428.56,52.4296,40.3029,38.4554,394.11,365.3,3.483458275,3.483458275,4.86,24.95,21.84,82.5,2.17,,0
1113.12,-31.03,937,1518,1792.75,-0.54,1040.98,1090.98,557.25,-113.01,1792.75,-0.55,49.17,337.74,66.2414,49.3621,33.4635,553.16,418.86,5.471701425,5.471701425,5.32,23.1,19.87,81.25,1.95,,2
86.12,-188.86,999.25,7282.5,563.12,-106.74,1665.54,3221.29,544.88,-118.68,473.88,-57.39,0,344.54,48.9701,37.0009,38.7698,411.93,399.93,0.281315294,0.281315294,5.23,23.68,19.69,77.44,1.97,,1
0,-9999,1602.5,-9999,1049,-130.8,5554.66,6544.04,1049,-130.8,199.25,0.01,0,747.54,54.7123,36.8356,35.3129,401.29,385.87,0,0,5.67,25.19,19.97,72.93,1.41,,3
1155.25,-18.08,629,956,2150.38,0.01,676.29,676.29,30.88,-180.89,2150.38,0.01,88.64,256.72,56.6433,47.4408,40.4365,605.87,502.46,7.512979827,7.512979827,4.73,20.09,18.81,91.87,1.92,,1
189.5,-34.88,658,10225,526.75,-8.67,788.85,8344.51,0,-9999,526.75,-8.65,55.07,228.84,51.9419,46.8278,38.861,601.51,467.78,1.029840486,1.029840486,4.66,19.59,18,90.34,1.88,,0
686.38,-27.85,717.88,1734.75,1014.12,-0.64,1007.85,1166.26,1.62,-231.53,1014.12,-0.65,37.52,229.53,56.5307,51.1671,55.0457,609.6,572.69,4.748385913,4.748385913,4.47,19.8,19.13,96.05,2.07,,2
633.5,-66.35,698.62,1989,1400,-9.04,908.22,1204.01,31.62,-237.78,1400,-9.02,44.55,262.84,56.7563,52.1768,53.7113,620.04,582.97,4.546317674,4.546317674,4.77,20.79,19.21,90.82,2.09,,1
275.25,-102.02,982.75,3363.25,1392.38,-0.23,1712.89,1820.45,1095.62,-49.28,1392.38,-0.24,0,320.03,55.174,43.2407,45.803,445.41,457.28,1.1773903,1.1773903,5.35,23.28,20.41,84.31,2.05,,0
626.62,-1.73,522.12,1267.25,774.38,-0.45,1044.56,1370.56,774.38,-0.45,567.38,-0.82,45.32,252.38,63.0533,55.482,54.9002,449.25,437.98,4.262400696,4.262400696,5.39,22.07,19.64,86.53,1.96,,1
770.75,-7.2,543.5,1159.5,939.25,-1.89,660.19,1107.81,583.12,-15.88,939.25,-1.89,96.21,176.95,62.2758,63.9458,65.2139,540.91,544.54,6.344857523,6.344857523,5.45,20.68,19.01,90.46,1.83,,0
342.5,-1.34,509.38,2351,694.62,-0.01,1822.82,2351.01,694.62,-0.01,308.38,-1.86,27.04,383.7,72.5899,51.288,36.8197,381.28,317.43,1.960651638,1.960651638,5.4,21.78,19.39,85.97,1.78,,0
83,-141.12,1410.62,1540,146.5,-106.97,1391.35,1590.94,127.75,-121.58,76.88,-152.27,70.36,443.16,69.409,32.1842,9.43632,52.87,-2.55,-0.001443039,0,7.43,22.05,12.33,54.76,1,,0
163.88,-310.33,1535.38,5076.75,1130.25,-9.23,2079.51,2682.45,22.5,-504.48,1130.25,-9.22,0,509.27,67.8003,35.0999,21.8582,627.78,217.73,0.187336539,0.187336539,5.77,22.9,13.58,55.24,1.59,,0
3046.12,-124.75,1427.75,2864.75,3938.38,-88.51,1196.12,2602.25,3790.62,-121.11,3622.88,-96.65,3.67,1460.47,63.511,33.2856,24.0773,341.2,243.76,4.497725548,4.497725548,6.27,26.01,18.86,64.78,1.17,,0
317.75,-4.08,580.38,826,440.5,-5.32,584.38,734.47,253.12,-26.16,397.5,-0.65,181.47,164.94,60.4666,23.1095,11.0221,-52.97,-43.76,-0.198929541,0,5.73,16.14,14.92,93.47,1.19,,0
2578.62,-107.69,1292.25,2647.25,3009.25,-83.47,1177.75,2518.47,2844.25,-156.91,2974.75,-83.35,7.09,1143.63,59.811,40.8016,28.4037,441.83,290.42,5.283522474,5.283522474,5.8,23.57,18.35,72.58,1.33,,1
2001.62,-84.22,1066.75,2495.5,2587.12,-53.13,854.5,2182.22,2308.75,-109.01,2559.75,-53.13,24.12,739.94,62.5407,35.1691,28.5287,308.53,282.03,5.491442307,5.491442307,5.85,21.18,17.96,81.22,1.39,,0
2963.5,-136.27,1422.5,2791,3840.62,-104.26,1264.13,2528.47,3281.12,-176.38,3515.25,-104.05,5.45,1358.94,54.1854,40.301,24.0562,441.75,265.27,4.099926686,4.099926686,6.21,25.65,18.11,62.84,1.18,,1
129.12,-2.88,498.5,809.5,247.12,0,576.76,626.44,179.62,-1.05,247.12,0.01,98.36,92.82,65.2023,26.2674,12.975,6.02,25.51,0.05374536,0.05374536,5.4,15.86,14.89,93.57,1.2,,0
3864,-80.55,831.38,2406,4540.75,-17.28,1328.26,2095.44,2065.25,-311.49,4540.75,-17.27,19.93,1035.95,52.0263,47.1555,36.9834,704.18,511.03,20.00914443,20.00914443,5.42,22.9,17.7,73.59,1.57,,0
2479.56,0.02,657.88,704.25,3830.62,-0.17,530.91,577.04,2805.25,-0.01,2877.38,-0.01,159.93,831.71,15.6072,15.9292,7.564,58.1,36.53,0.316220039,0.316220039,6.17,28.65,24.42,77.32,2.01,,0
4598.5,-1,924.88,992.75,5286.75,0.01,909.28,992.79,5286.75,0,4560.75,-2.22,147.28,1000.18,37.5665,21.8662,17.5365,129.83,91.75,2.840067675,2.840067675,6.66,31.14,24.4,68.04,2.25,,0
3951.12,-7.25,800.5,1050.5,4924.88,-12.73,904.72,1050.36,4924.88,-12.75,4051.75,-1.98,155.3,755.51,38.6099,25.6304,31.9064,206.87,199.49,6.083997528,6.083997528,5.6,26.53,25.68,95.62,2.29,,0
4021,-4.75,713.88,1030,4218.5,-1.45,766.35,979.86,2836.38,-68.72,4218.5,-1.45,120.39,719.01,27.6313,25.6868,23.0819,147.02,128.17,3.052474306,3.052474306,5.19,26.26,23.4,84.19,2.47,,0
1119.12,-0.56,932.62,981.75,1546,-6.2,912.62,972.3,1546,-6.2,1181.5,-0.46,85.66,464.46,48.5766,28.0849,12.7172,77.1,12.96,0.125336217,0.125336217,6.75,25.66,20.07,71.24,1.79,,0
798.12,-16.5,1014.25,2223.75,1530.88,-0.01,983,2223.8,1530.88,-0.01,854.5,-13.09,39.03,500.21,48.1192,28.9776,17.7676,72.72,12.9,0.081393896,0.081393896,6.76,25.88,20.02,71.12,1.7,,0
2676.88,-16.59,581.88,1947.75,3079,-0.48,932.29,1153.69,1032.88,-256.34,3079,-0.5,8.21,639.14,30.3626,31.2609,23.4673,235.61,148.73,2.857117957,2.857117957,3.97,23.32,21.67,91.79,2.45,,0
2626.5,-23.37,689.25,2084.75,2929.88,-0.1,1211.16,1437.69,935.25,-263.78,2929.88,-0.12,11.98,565.33,29.6062,31.8503,31.2212,253.45,195.9,3.327845273,3.327845273,4.22,23.61,21.59,89.86,2.48,,0
42.5,-215.62,1568.88,6836.75,795,-9.31,1811.76,2092.02,0,-9999,795,-9.3,0,429.48,60.0945,40.7891,11.7514,406.86,125.73,0.023073288,0.023073288,6.29,20.27,7.34,43.77,1.16,,0
1646.19,-9.23,712.38,2158,2550.38,-3.57,749.57,2321.07,2269,-14.03,1545.69,-13.6,45.37,656.15,29.1869,29.0063,17.7126,190.95,113.12,1.166390004,1.166390004,5.52,26.35,24.83,91.29,2.15,,1
1130.38,-15.64,728.62,1580.25,1744.75,-0.32,652.32,1580.46,1744.75,-0.32,1055.38,-21.08,90.16,512.61,32.2555,32.5904,26.982,271.37,237.7,1.836460323,1.836460323,6.08,25.86,22.25,80.92,2,,0
1661.69,-3.05,538.12,737,2957.62,-0.01,443.54,831.95,2957.62,-0.01,1458,-10.56,127.24,387.97,15.5096,28.9675,30.1261,212.55,124.22,0.780014368,0.780014368,5.79,25.76,24.97,95.3,2.31,,1
1779.88,-0.01,639.88,684.75,2847.5,-0.01,490.41,536.65,2847.5,0,2083,-0.02,166.23,288.33,13.9407,35.3815,29.5058,215.64,154.68,0.870032436,0.870032436,6.17,26.86,24.41,85.94,2.38,,0
2256,-51.85,1542,2443.25,3010.5,-23.51,1356.22,2182.06,2856.12,-7.61,2599.88,-42.36,24.84,970.21,42.9288,37.4568,7.20322,219.09,55.37,0.409332846,0.409332846,8.03,27.33,14.42,40.61,1,,0
1082.88,-144.25,1818.88,2968,1756.75,-161.17,1621.28,2764.71,1756.75,-161.17,1425.5,-125.41,0,945.66,40.5632,31.3292,7.85866,97.3,-29.74,-0.039433803,0,6.95,23.91,14.6,54.55,1.2,,0
1363.12,-216.53,1809.88,3225.5,2492.5,-152.39,1427.03,2878.71,2492.5,-152.39,2019.12,-183.27,0,1198.41,41.8624,34.497,7.30209,178.25,43.81,0.079215109,0.079215109,6.93,25.1,15.53,53.4,1.01,,0
3632.88,-41.45,877.38,1965,4317.25,-4.38,880.32,1180.66,1995.88,-252.26,4317.25,-4.39,70.96,1230.79,44.5551,42.7977,28.5416,441.58,316.03,9.571021928,9.571021928,5.68,20.56,16.25,76.42,1.31,,0
2148.25,-6.97,947.5,1158.25,2238.62,-5.71,938.75,1158.11,2148.75,-31.86,2219.38,-6.04,103,564.67,18.4998,17.9236,8.53999,126.7,51.49,0.358959622,0.358959622,6.38,27.8,22.09,69.67,2.19,,0
1778.88,-8.88,1480,1573,2269.12,-5.11,1327.92,1448.8,1387.75,0.02,2216.5,-4.23,122.96,727.66,56.4315,35.4875,10.7198,176.59,76.75,0.667726672,0.667726672,8.53,24,10,40.86,0.91,,0
1517.38,-97.94,1123.5,2517,2204.88,-46.61,1021.26,1879.87,674.75,-313.78,2204.88,-46.62,18.35,671.92,54.3286,44.9274,32.3829,492.27,315.63,3.801034528,3.801034528,5.55,18.56,14.25,77.19,1.26,,0
2518.12,-73.69,1561.25,2785,2714.88,-4.83,1954.26,2417.62,2549.62,-186.37,2714.88,-4.84,2.42,1122.48,30.1768,27.7228,14.722,210.4,112.08,0.622792836,0.622792836,5.84,26.68,19.83,65.81,1.87,,1
2058,-81.29,1231.38,2167,2754,-2.75,1656.88,1817.04,1793.75,-180.96,2754,-2.73,15.88,1147.44,35.0843,31.6236,17.5237,310.9,181.78,1.681375504,1.681375504,5.3,24.64,19.26,72.25,1.51,,0
1791.25,-10.41,502.12,2688,2691.5,-0.01,1550.77,2687.91,2691.5,0.03,1802.12,-8.66,6.82,459.39,40.1258,28.2006,18.7303,346.89,220.64,3.95904035,3.95904035,5.21,23.17,21.35,90.16,1.98,,0
41.06,-177.55,517,3810.25,1057.75,0,1629.07,1685.32,0,-9999,1057.75,-0.01,0,316.98,61.3704,52.4962,26.3669,796.32,359.32,0.223794387,0.223794387,4.18,17.07,15.71,91.76,1.64,,0
3567.12,-3.67,1223.75,1223.75,3845.62,0,1148.38,1148.38,3397,0,3826.75,-0.01,150.85,918.87,31.1742,22.2514,7.80813,82.2,45,0.647404798,0.647404798,8.22,30.04,17.89,46.96,1.66,,0
2807,-14.4,857.38,2308,2967.62,-7.55,818.58,2308.12,2685.12,-17.71,2967.62,-7.55,38.4,949.16,36.7077,24.109,12.3607,129.98,66.2,1.298996997,1.298996997,6.62,28.45,20.94,64.36,2.12,,1
2685.12,-11.39,776.38,1212.5,3117,-1.6,823.68,1005.91,1247.75,-181.25,3117,-1.61,44.16,830.42,33.5739,29.8588,21.2355,215.62,140.86,2.58969425,2.58969425,5.21,24.07,20.54,81.24,2.14,,0
2806,-11.67,626,1165,3121.25,-0.42,816.5,1011.23,1799.75,-102.01,3121.38,-0.42,42.11,860.16,23.9467,15.1669,19.8536,74.34,92.62,1.425192733,1.425192733,5.24,25.37,21.42,80.38,2.14,,1
1730.88,-28.83,1444.5,1733.75,2966.5,-29.64,1533.5,1681.48,2127,-135.07,1834.75,-5.04,74.7,634.34,23.7228,23.9231,21.8024,134.59,104.95,0.398977278,0.398977278,6.14,27.45,23.12,77.23,2.09,,0
2614.12,-21.47,643.5,1588.75,3240.38,-2.01,816.88,1101.88,2576.12,-23.45,3240.38,-2.02,83.66,1023.24,55.0467,42.8809,28.0808,223.48,181.06,5.890441837,5.890441837,6.03,25.69,20.71,73.14,1.81,,0
2398.38,-8.9,723,1533,2763.5,-0.01,1320.76,1374.8,2087.75,-29.64,2763.5,0,101.24,748.79,45.9397,32.0914,19.343,231.35,181.49,4.255969395,4.255969395,5.54,24.69,20.63,78.78,1.95,,0
2529,-37.98,823.25,1824,3019.12,-11.98,877.92,1598.42,1155.88,-189.57,3019.12,-11.97,95.11,636.33,44.0531,40.5197,22.7243,255.95,163,3.561605926,3.561605926,5.9,22.9,19.07,81.96,1.87,,0
1024.5,-1.56,678.5,2298.75,1285.5,-5.2,1905.64,2298.84,1285.5,-5.2,1024.75,-0.81,32.18,681.44,61.6778,33.8082,13.4851,240.27,136.99,1.906538676,1.906538676,5.7,23.05,19.61,80.77,1.77,,1
2789.5,-5.11,1234.25,1234.25,4451.5,-0.01,1232.76,1232.71,4451.5,-0.01,2786.5,-5.17,110.49,1171.86,36.949,23.5946,8.32438,137.01,46.67,0.613907036,0.613907036,7.93,29.31,20.61,56.59,1.51,,0
3265.75,-1.53,1949.5,1949.5,3805,-0.01,1922.3,1922.3,3805,-0.01,3520.88,0.01,73.04,1343.66,27.772,19.117,6.94349,96.55,41.1,0.031374155,0.031374155,8.58,33.95,18.79,39.4,1.55,,0
1266.88,-91.7,2146.25,2805.5,2166.25,-52.19,2119.12,2740.12,416.75,-352.66,1373.88,-80.98,2.76,1056.33,40.5278,29.4402,12.9634,230.4,115.03,-0.143960801,0,7.55,23.01,7.53,37.67,0.8,,2
3546.88,-30.49,1087,2110.25,3733.12,-70.75,1368.67,2110.36,3733.12,-70.76,3577.12,-10.31,49.03,1330.02,39.7194,26.6871,29.3066,393.54,247.21,5.299498049,5.299498049,6.32,24.7,20.28,76.1,1.4,,0
3143.38,-27.66,977.12,1756.5,3325.88,-1.06,1303.1,1477.79,2755.88,-120.18,3325.88,-1.06,45.34,1343.6,50.7712,36.7331,38.1829,535.76,377.03,10.25802277,10.25802277,5.58,22.52,19.89,84.14,1.38,,2
2487.5,-66.94,787.62,2129,3214,-4.47,1206.52,1565.12,1068.38,-319.92,3214,-4.47,22.22,773.34,37.6892,28.8125,44.6626,667.82,533.67,10.10974756,10.10974756,5.01,21.84,17.42,75.74,1.74,,2
1762.88,-81.22,1416.5,2409.5,2113.25,-95.55,1449.02,2409.37,1526,-179.48,1890.38,-62.98,20.99,909.65,30.5548,25.3399,21.2311,210.74,181.39,0.950178385,0.950178385,6.62,24.03,15.86,60.25,1.25,,1
1270.69,-27.28,886.75,1840.25,1718.5,-7.94,898.46,1840.18,1642.12,-6.54,1221.75,-32.81,94.19,625.42,50.5253,15.9083,10.4694,-13.42,-62.23,-0.741292775,0,7.41,20.28,14.6,71.2,1.02,,1
1092.25,-2.22,786.5,1811.25,1473.5,-2.65,794.42,1867.08,1458.25,-10.34,1046,-4.36,53.28,768.3,16.7255,16.8472,19.2164,84.89,96.76,0.357507826,0.357507826,6.12,19.47,16.3,83.58,1.02,,0
2047.5,-1.12,834.25,884.75,3290.5,0,730.05,780.08,3290.5,0,2245.88,-0.26,83.61,1138.05,60.0987,25.7071,18.2039,117.57,110.4,2.639442683,2.639442683,6.74,25.39,20.36,73.81,1.26,,0
1846,-42.98,1129.62,2702.75,2429.25,-31.53,1474.73,1848.55,2103.12,-49.33,2043.12,-5.6,2.47,1071.8,57.5992,32.6583,32.3426,397.72,336.21,5.18580793,5.18580793,5.94,26.09,19.39,67.78,1.64,,0
1980.12,-5.17,948.88,1221.25,2934.12,-1.39,781.35,1016.55,2555.12,-7.46,2291.25,-5.63,65.88,1045.8,63.1164,34.844,25.0642,267.08,226.01,4.94837307,4.94837307,6.1,25.05,20.1,72.61,1.56,,0
1656.12,-5.73,1140.38,1410.75,2458.5,0,1130.35,1410.8,2458.5,0.01,1667.12,-6.1,77.11,675.61,50.2087,24.7212,18.9847,101.52,100.46,1.196793477,1.196793477,6.99,25.95,18.97,65.03,1.46,,0
2563,-10.29,1074.25,1526.25,3020.12,-13.84,1044.23,1579.55,3020.12,-13.86,2511,-18.38,56.77,747.8,56.4301,38.4835,29.9578,447.07,287.24,6.409834473,6.409834473,6.47,27.37,20.72,66.75,1.94,,4
2241.38,-4.98,972.88,1175.25,3148.75,0,836.85,1074.05,3148.75,0.01,2500.12,-4.92,69.59,992.05,62.7824,33.5329,25.015,295.57,244.12,5.880668558,5.880668558,6.96,27.71,20.82,65.81,1.7,,4
2464,-9.29,1014.12,1377.5,3006.12,-12.17,964.73,1536.05,2839.25,-29.36,2377.5,-21.73,59.89,767.05,57.7419,35.5345,31.3281,436.35,307.46,7.18775396,7.18775396,6.14,26.24,20.78,71.72,1.9,,0
1418.12,-46.27,1246.12,2985,1970.38,-65.17,1492.28,2863.18,1970.38,-65.17,1493,-3.35,0.07,810.99,57.981,35.2403,36.2213,401.11,343.64,3.55020446,3.55020446,5.85,25.42,19.58,71.36,1.68,,0
1921.25,-1.99,1279.75,1279.75,3317.5,-0.01,1190.66,1242.43,3317.5,0.02,2148.25,-1.88,169.07,782.3,41.6005,26.7951,24.8825,132.74,130.78,1.254745886,1.254745886,7.56,28.67,20.84,62.15,1.41,,1
2312.5,-17.55,1032.5,1316.75,2977,-12.01,961.53,1111.43,2425.75,-44.92,2761.75,-7.44,107.52,835.99,55.6246,32.2112,26.6034,278.19,225.63,4.67999306,4.67999306,6.09,26.07,20.36,69.98,1.62,,4
1586,-7.46,1283.62,1336,2018.75,-27.92,1229.03,1280.93,2018.75,-27.92,1815,-3.6,147.57,656.8,39.2642,20.3307,25.5643,117.19,131.05,0.974381801,0.974381801,7.46,26.29,18.69,61.18,1.51,,0
1919.5,-23.05,853.25,1155.25,3266.25,-2.42,601.53,748.93,1227.62,-107.92,3203.5,-1.57,160.58,601.8,48.4746,27.9227,28.8063,192.4,189.94,3.377818287,3.377818287,5.74,21.14,18.68,85.63,1.7,,0
2159.88,-7.3,1117,1219.75,2682,-3.26,992.91,1043.68,2611.25,-29.86,2657,-3.1,166.01,637.93,46.462,28.0711,26.0567,174.32,169.05,2.496618313,2.496618313,6.84,26.15,20.31,69.59,1.64,,2
2078.25,-29.05,1008.12,1434.5,2480.75,-25.61,972.53,1330.68,2299.38,-58.83,2425.88,-16.26,71.72,834.3,61.7794,33.3657,33.6684,330.29,298.95,6.345237994,6.345237994,5.9,24.81,20.59,77.97,1.7,,2
2266.75,-13.05,1090.88,1298.75,2819.12,-12.51,1038.41,1144.18,2393.5,-42.05,2614.75,-5.57,114.93,1187.05,51.7579,32.3064,24.8089,231.99,196.36,3.490625497,3.490625497,6.21,26.58,20.21,65.78,1.42,,2
1453.88,-20.55,1321.62,2959.25,2090.62,-51.14,1309.53,2715.43,2090.62,-51.14,1661.38,-2.91,0.09,801.8,53.3688,34.8314,32.0108,404.99,312.09,2.737900358,2.737900358,5.99,25.45,19.27,69.22,1.74,,1
1678.62,-39.64,1237.38,1696.5,2207,-65.23,1148.53,1537.68,2207,-65.23,2000.88,-30.79,28.31,955.74,60.5602,32.8479,33.8105,335.38,308.09,3.980835544,3.980835544,6.13,25.73,20.27,72.69,1.67,,1
2151.75,-3.61,1100.25,1100.25,2757.75,-18.26,1137.41,1137.43,2757.75,-18.27,2181.62,-0.01,77.53,560.93,52.77,43.7021,29.3965,492.21,284.91,4.85128963,4.85128963,6.27,26.71,20.47,68.71,1.91,,1
1831.25,-5.67,1192.88,2957,2478.75,-24.64,1265.66,2956.93,2478.75,-24.64,1791.25,-1.23,45.36,538.18,51.0861,40.879,29.9875,441.51,264.8,3.332385425,3.332385425,6.21,26.63,19.97,67.06,1.86,,4
2107.25,-17.26,977.62,1204.5,2633.75,-17.23,956.77,1102.52,2300.38,-42.74,2440.88,-8.54,189.67,704.49,44.7902,33.0762,38.3444,312.89,321.14,5.164812526,5.164812526,6.59,25.72,20.78,75.04,1.64,,0
1740.75,-13.48,1114.62,1265,2085.5,-0.32,1108.52,1159.77,1642.75,-61.96,2085.5,-0.32,36.26,509.92,48.3284,49.5532,36.1788,582.75,369.55,4.58765219,4.58765219,6.02,25.78,19.3,67.09,1.96,,4
771,-143.88,1193.5,4080.5,1151.25,-103.39,1603.77,3945.27,1151.25,-103.4,968.88,-33.57,0,1048.11,54.9366,37.8286,43.9178,596.58,561.05,3.194264271,3.194264271,5.33,23.58,18.98,77.12,1.52,,1
1255.62,-29.6,1187,2038,1969.25,-43.29,1821.9,2038.02,1146.5,-113.96,1285.88,-0.6,7.91,366.36,46.5893,45.544,39.493,570.46,399.94,3.17014077,3.17014077,5.84,24.17,18.47,70.37,1.89,,1
1245.5,-52.85,1189.62,1641.25,1682.62,-82.48,1429.4,1641.27,1682.62,-82.49,1337.25,-16.88,36.8,651.36,56.2526,39.5776,48.0008,598.78,552.42,5.227489746,5.227489746,5.73,24.47,20.4,79.34,1.76,,1
2852.62,-0.23,1114.5,1114.5,3129.75,-0.57,1054.77,1105.27,2954.62,-5.61,3073.25,-0.32,60.38,764.86,44.5377,41.9655,19.3198,324.97,152.91,2.867113673,2.867113673,6.58,29.24,21.08,62.14,2.04,,0
3498.38,-9.2,1169.62,1377,3938.62,-0.36,1122.02,1173.02,3356,-58.58,3938.62,-0.35,95.21,841.55,43.7862,34.3993,21.1621,305.5,126.64,2.684730953,2.684730953,6.53,28.69,21.67,66.52,2,,0
1431,-25.57,949.88,1233.75,2076.25,-39.23,1150.77,1233.77,1482.5,-67.96,1392.25,-4.98,33.29,715.8,46.2984,40.3147,38.5763,535.99,418.33,4.850788135,4.850788135,5.63,23.5,19.6,79.27,1.78,,1
2373.88,-31.41,1238.62,2236.5,2646.75,-11.2,1232.77,2068.52,2181.5,-122.46,2622,-11.16,22.23,767.92,45.9857,41.9347,23.4425,364.11,169.52,2.348295366,2.348295366,5.92,26.81,20.73,69.42,2.02,,0
1356,-23.2,854,1244.75,1509,-2.61,1095.9,1193.27,1410.38,-41.58,1509,-2.63,104.14,475.3,48.2619,39.2203,43.7929,462.58,442.86,5.535590151,5.535590151,5.91,22.21,19.72,87.14,1.77,,1
508,-219.32,1381.25,4288.5,1513.88,-62.57,1743.02,3616.27,1513.88,-62.58,849.5,-59.6,0,935.36,57.0783,35.129,42.4635,649.27,629.95,1.883669839,1.883669839,5.42,24.31,19.3,73.3,1.35,,1
1448.75,-41.82,989.25,1508.75,1648.38,-69.11,1103.52,1404.52,1648.38,-69.11,1631.25,-23.66,61.13,628.36,53.3671,40.3403,46.61,561.94,514.34,6.698998071,6.698998071,5.64,23.73,20.51,82.8,1.83,,1
1718,-54.73,1361.75,2844.5,2536.88,-12.7,1834.52,2205.27,2536.88,-12.71,2223.62,-8.04,0.71,720.05,47.9883,47.7239,27.0438,472.16,267.02,2.341757336,2.341757336,6.42,28.75,20.51,62.06,1.9,,0
1398.38,-34.73,1289.88,1633.25,2014.5,-79.57,1296.9,1527.77,2014.5,-79.58,1554.5,-23.44,56.5,899.74,53.9778,35.5919,41.8409,511.66,476.13,4.253499873,4.253499873,5.89,25.32,20.68,75.13,1.57,,1
2772.25,-24.07,991.38,2495.5,3127.38,-2.03,987.97,2321.96,2048.25,-135.44,3127.38,-2.04,26.09,774.52,49.5738,47.7603,29.9767,522.55,271.05,6.261960723,6.261960723,5.83,26.59,20.57,70.44,2.19,,0
3790.25,-12.75,1101.38,1380.75,4371.5,0,1075.72,1075.71,3780.38,-43.38,4371.5,-0.01,78.4,888.27,45.4349,40.7272,28.7923,456.47,237.91,6.136135761,6.136135761,6.55,29.01,22.3,67.84,2.03,,0
1483.5,-48.29,1248.12,1618.75,1729.62,-48.53,1293.09,1618.96,1184.62,-155.34,1650.75,-31.35,92.59,855.27,54.3997,42.1266,45.5377,398.61,406.46,4.110542573,4.110542573,5.86,24,19.34,75.47,1.54,,1
1472.75,-44.22,1147.25,1547.75,2034.12,-66.94,1284.22,1547.71,1223.25,-120.16,1511.25,-23.54,57.34,870.02,52.5341,40.2631,39.97,314.03,315.96,3.474344754,3.474344754,5.77,24.44,19.01,73.72,1.43,,3
